run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused
spmv_stride_deg1_dist4_l2_ddr4_2x,spmv,stride,deg1_dist4,l2,ddr4_2x,0.007202,7201633158.0,11279581.0,21626526.0,0.522672,2280164.0,4827910.0,343550.0,1687111.0,nan,nan,nan,184038.0,183180.0,848.0
spmv_stride_deg1_dist8_l1d_ddr4_1x,spmv,stride,deg1_dist8,l1d,ddr4_1x,0.007411,7410936312.0,11279576.0,22255064.0,0.50791,1909533.0,4827596.0,531343.0,1704988.0,171578.0,158363.0,13207.0,nan,nan,nan
spmv_stride_deg1_dist8_l1d_ddr4_2x,spmv,stride,deg1_dist8,l1d,ddr4_2x,0.006901,6900787971.0,11279576.0,20723087.0,0.545458,1883200.0,4827927.0,531381.0,1704759.0,171582.0,158699.0,12871.0,nan,nan,nan
spmv_stride_deg1_dist8_l2_ddr4_1x,spmv,stride,deg1_dist8,l2,ddr4_1x,0.007644,7644085596.0,11279581.0,22955212.0,0.492419,2407832.0,4827641.0,359729.0,1686934.0,nan,nan,nan,171572.0,168947.0,2613.0
spmv_stride_deg1_dist8_l2_ddr4_2x,spmv,stride,deg1_dist8,l2,ddr4_2x,0.00713,7130242620.0,11279576.0,21412140.0,0.527905,2382073.0,4827503.0,359801.0,1686990.0,nan,nan,nan,171558.0,168933.0,2613.0
spmv_stride_deg32_dist16_l1d_ddr4_1x,spmv,stride,deg32_dist16,l1d,ddr4_1x,0.006495,6495275889.0,11279576.0,19505333.0,0.579512,2624289.0,4826115.0,547485.0,2039582.0,2941119.0,8954.0,337725.0,nan,nan,nan
spmv_stride_deg32_dist16_l1d_ddr4_2x,spmv,stride,deg32_dist16,l1d,ddr4_2x,0.00584,5839740414.0,11279581.0,17536758.0,0.644565,2614562.0,4826201.0,547568.0,2041547.0,2966921.0,8851.0,339611.0,nan,nan,nan
spmv_stride_deg32_dist16_l2_ddr4_1x,spmv,stride,deg32_dist16,l2,ddr4_1x,0.006624,6624474894.0,11279590.0,19893318.0,0.56821,2658852.0,4826826.0,399891.0,1686648.0,nan,nan,nan,3063709.0,144333.0,9110.0
spmv_stride_deg32_dist16_l2_ddr4_2x,spmv,stride,deg32_dist16,l2,ddr4_2x,0.005872,5872346109.0,11279581.0,17634673.0,0.640986,2645635.0,4826950.0,399921.0,1686669.0,nan,nan,nan,3072068.0,144333.0,9131.0
spmv_stride_deg32_dist1_l1d_ddr4_1x,spmv,stride,deg32_dist1,l1d,ddr4_1x,0.006194,6194421378.0,11279581.0,18601866.0,0.607658,1681965.0,4826118.0,545577.0,2007319.0,4272257.0,163799.0,303332.0,nan,nan,nan
spmv_stride_deg32_dist1_l1d_ddr4_2x,spmv,stride,deg32_dist1,l1d,ddr4_2x,0.00568,5680147500.0,11279576.0,17057500.0,0.662674,1682633.0,4826587.0,545717.0,2011717.0,4321198.0,163543.0,307488.0,nan,nan,nan
spmv_stride_deg32_dist1_l2_ddr4_1x,spmv,stride,deg32_dist1,l2,ddr4_1x,0.006546,6546278835.0,11279576.0,19658495.0,0.574997,2172103.0,4827407.0,352583.0,1686915.0,nan,nan,nan,4516563.0,192429.0,10995.0
spmv_stride_deg32_dist1_l2_ddr4_2x,spmv,stride,deg32_dist1,l2,ddr4_2x,0.005948,5947847865.0,11279576.0,17861405.0,0.632849,2176895.0,4827386.0,352632.0,1686995.0,nan,nan,nan,4538563.0,192486.0,10978.0
spmv_stride_deg32_dist32_l1d_ddr4_1x,spmv,stride,deg32_dist32,l1d,ddr4_1x,0.007867,7867309149.0,11279576.0,23625553.0,0.478447,3162287.0,4825626.0,540773.0,1868332.0,1413690.0,17.0,173671.0,nan,nan,nan
spmv_stride_deg32_dist32_l1d_ddr4_2x,spmv,stride,deg32_dist32,l1d,ddr4_2x,0.006872,6871913874.0,11279576.0,20636378.0,0.54775,3153218.0,4825919.0,540798.0,1869672.0,1432671.0,20.0,174887.0,nan,nan,nan
spmv_stride_deg32_dist32_l2_ddr4_1x,spmv,stride,deg32_dist32,l2,ddr4_1x,0.007992,7991829171.0,11279581.0,23999487.0,0.470992,3155908.0,4826191.0,443409.0,1686568.0,nan,nan,nan,1487395.0,95181.0,4759.0
spmv_stride_deg32_dist32_l2_ddr4_2x,spmv,stride,deg32_dist32,l2,ddr4_2x,0.006905,6905210544.0,11279576.0,20736368.0,0.545108,3153359.0,4826243.0,443395.0,1686651.0,nan,nan,nan,1497809.0,95181.0,4772.0
spmv_stride_deg32_dist4_l1d_ddr4_1x,spmv,stride,deg32_dist4,l1d,ddr4_1x,0.006245,6244872543.0,11279581.0,18753371.0,0.602749,1938206.0,4826159.0,547600.0,2041841.0,4001235.0,110415.0,337506.0,nan,nan,nan
spmv_stride_deg32_dist4_l1d_ddr4_2x,spmv,stride,deg32_dist4,l1d,ddr4_2x,0.005738,5737745511.0,11279576.0,17230467.0,0.656022,1936415.0,4826785.0,547680.0,2046710.0,4057435.0,109938.0,342065.0,nan,nan,nan
spmv_stride_deg32_dist4_l2_ddr4_1x,spmv,stride,deg32_dist4,l2,ddr4_1x,0.006617,6617226483.0,11279576.0,19871551.0,0.568832,2273182.0,4827499.0,363887.0,1686873.0,nan,nan,nan,4223162.0,181776.0,11644.0
spmv_stride_deg32_dist4_l2_ddr4_2x,spmv,stride,deg32_dist4,l2,ddr4_2x,0.006028,6028017948.0,11279576.0,18102156.0,0.624432,2275205.0,4827587.0,363938.0,1687016.0,nan,nan,nan,4244981.0,181779.0,11678.0
spmv_stride_deg32_dist8_l1d_ddr4_1x,spmv,stride,deg32_dist8,l1d,ddr4_1x,0.006351,6350938371.0,11279576.0,19071887.0,0.592682,2225319.0,4826173.0,549393.0,2063373.0,3639914.0,55192.0,359125.0,nan,nan,nan
spmv_stride_deg32_dist8_l1d_ddr4_2x,spmv,stride,deg32_dist8,l1d,ddr4_2x,0.005805,5804988201.0,11279576.0,17432397.0,0.648423,2220003.0,4826786.0,549569.0,2067296.0,3691809.0,54902.0,362873.0,nan,nan,nan
spmv_stride_deg32_dist8_l2_ddr4_1x,spmv,stride,deg32_dist8,l2,ddr4_1x,0.006652,6652410930.0,11279581.0,19977210.0,0.565824,2400253.0,4827392.0,376573.0,1686822.0,nan,nan,nan,3841332.0,168915.0,11232.0
spmv_stride_deg32_dist8_l2_ddr4_2x,spmv,stride,deg32_dist8,l2,ddr4_2x,0.006014,6013994652.0,11279576.0,18060044.0,0.625888,2401175.0,4827700.0,376610.0,1686897.0,nan,nan,nan,3864583.0,168912.0,11214.0
spmv_stride_deg4_dist16_l1d_ddr4_1x,spmv,stride,deg4_dist16,l1d,ddr4_1x,0.007428,7427548683.0,11279581.0,22304951.0,0.506774,2588175.0,4826822.0,535517.0,1821378.0,567895.0,25453.0,127669.0,nan,nan,nan
spmv_stride_deg4_dist16_l1d_ddr4_2x,spmv,stride,deg4_dist16,l1d,ddr4_2x,0.00684,6840008811.0,11279590.0,20540567.0,0.550305,2598974.0,4826840.0,535558.0,1821839.0,567929.0,24953.0,128169.0,nan,nan,nan
spmv_stride_deg4_dist16_l2_ddr4_1x,spmv,stride,deg4_dist16,l2,ddr4_1x,0.007562,7561943154.0,11279576.0,22708538.0,0.497767,2665045.0,4827025.0,387885.0,1686815.0,nan,nan,nan,567796.0,144333.0,2306.0
spmv_stride_deg4_dist16_l2_ddr4_2x,spmv,stride,deg4_dist16,l2,ddr4_2x,0.006955,6955261443.0,11279576.0,20886671.0,0.541186,2674754.0,4827268.0,387934.0,1686864.0,nan,nan,nan,567796.0,144333.0,2306.0
spmv_stride_deg4_dist1_l1d_ddr4_1x,spmv,stride,deg4_dist1,l1d,ddr4_1x,0.007262,7262374689.0,11279576.0,21808933.0,0.5183,1591693.0,4827687.0,526798.0,1701913.0,754648.0,190277.0,11745.0,nan,nan,nan
spmv_stride_deg4_dist1_l1d_ddr4_2x,spmv,stride,deg4_dist1,l1d,ddr4_2x,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
spmv_stride_deg4_dist1_l2_ddr4_1x,spmv,stride,deg4_dist1,l2,ddr4_1x,0.007507,7506777708.0,11279576.0,22542876.0,0.501425,2177819.0,4827653.0,334240.0,1687037.0,nan,nan,nan,754848.0,192553.0,856.0
spmv_stride_deg4_dist1_l2_ddr4_2x,spmv,stride,deg4_dist1,l2,ddr4_2x,0.007067,7067202390.0,11279576.0,21222830.0,0.532614,2189922.0,4827888.0,334303.0,1687107.0,nan,nan,nan,754848.0,192555.0,854.0
spmv_stride_deg4_dist32_l1d_ddr4_1x,spmv,stride,deg4_dist32,l1d,ddr4_1x,0.007616,7616393649.0,11279576.0,22872053.0,0.494209,3168627.0,4825716.0,535163.0,1792090.0,368265.0,36.0,100861.0,nan,nan,nan
spmv_stride_deg4_dist32_l1d_ddr4_2x,spmv,stride,deg4_dist32,l1d,ddr4_2x,0.006843,6843166650.0,11279581.0,20550050.0,0.550051,3164686.0,4825748.0,535159.0,1792187.0,368326.0,30.0,100869.0,nan,nan,nan
spmv_stride_deg4_dist32_l2_ddr4_1x,spmv,stride,deg4_dist32,l2,ddr4_1x,0.007645,7644572442.0,11279581.0,22956674.0,0.492387,3174067.0,4826017.0,437876.0,1686533.0,nan,nan,nan,368116.0,95181.0,1543.0
spmv_stride_deg4_dist32_l2_ddr4_2x,spmv,stride,deg4_dist32,l2,ddr4_2x,0.006863,6862972824.0,11279576.0,20609528.0,0.548463,3169573.0,4826365.0,437850.0,1686646.0,nan,nan,nan,368116.0,95181.0,1538.0
spmv_stride_deg4_dist4_l1d_ddr4_1x,spmv,stride,deg4_dist4,l1d,ddr4_1x,0.00724,7239773979.0,11279590.0,21741063.0,0.519919,1726046.0,4827707.0,530031.0,1706408.0,717374.0,177726.0,14530.0,nan,nan,nan
spmv_stride_deg4_dist4_l1d_ddr4_2x,spmv,stride,deg4_dist4,l1d,ddr4_2x,0.006778,6777758124.0,11279576.0,20353628.0,0.555359,1728621.0,4828017.0,530160.0,1706688.0,717501.0,177532.0,14728.0,nan,nan,nan
spmv_stride_deg4_dist4_l2_ddr4_1x,spmv,stride,deg4_dist4,l2,ddr4_1x,0.007542,7541985465.0,11279576.0,22648605.0,0.499085,2284180.0,4827808.0,347177.0,1686987.0,nan,nan,nan,717455.0,181389.0,2677.0
spmv_stride_deg4_dist4_l2_ddr4_2x,spmv,stride,deg4_dist4,l2,ddr4_2x,0.007049,7048616661.0,11279581.0,21167017.0,0.534018,2297108.0,4827820.0,347251.0,1687059.0,nan,nan,nan,717455.0,181389.0,2677.0
spmv_stride_deg4_dist8_l1d_ddr4_1x,spmv,stride,deg4_dist8,l1d,ddr4_1x,0.007323,7322906097.0,11279576.0,21990709.0,0.514016,2021320.0,4827658.0,533762.0,1750228.0,667711.0,122493.0,56727.0,nan,nan,nan
spmv_stride_deg4_dist8_l1d_ddr4_2x,spmv,stride,deg4_dist8,l1d,ddr4_2x,0.006844,6843807342.0,11279581.0,20551974.0,0.549999,2029902.0,4827808.0,533850.0,1751472.0,667902.0,121376.0,57843.0,nan,nan,nan
spmv_stride_deg4_dist8_l2_ddr4_1x,spmv,stride,deg4_dist8,l2,ddr4_1x,0.007559,7558548552.0,11279576.0,22698344.0,0.497991,2407342.0,4827602.0,361049.0,1686918.0,nan,nan,nan,667587.0,168908.0,2684.0
spmv_stride_deg4_dist8_l2_ddr4_2x,spmv,stride,deg4_dist8,l2,ddr4_2x,0.007046,7045997616.0,11279576.0,21159152.0,0.534217,2419206.0,4827814.0,361124.0,1686977.0,nan,nan,nan,667587.0,168908.0,2684.0
spmv_stride_deg8_dist16_l1d_ddr4_1x,spmv,stride,deg8_dist16,l1d,ddr4_1x,0.007307,7306666353.0,11279590.0,21941941.0,0.515159,2635655.0,4826732.0,537925.0,1847379.0,1085860.0,10264.0,153205.0,nan,nan,nan
spmv_stride_deg8_dist16_l1d_ddr4_2x,spmv,stride,deg8_dist16,l1d,ddr4_2x,0.006717,6717029913.0,11279581.0,20171261.0,0.56038,2646140.0,4826796.0,537962.0,1847964.0,1086215.0,9940.0,153784.0,nan,nan,nan
spmv_stride_deg8_dist16_l2_ddr4_1x,spmv,stride,deg8_dist16,l2,ddr4_1x,0.00744,7439952267.0,11279581.0,22342199.0,0.505929,2666279.0,4827021.0,390529.0,1686808.0,nan,nan,nan,1085672.0,144333.0,3983.0
spmv_stride_deg8_dist16_l2_ddr4_2x,spmv,stride,deg8_dist16,l2,ddr4_2x,0.006826,6826032135.0,11279581.0,20498595.0,0.551432,2672406.0,4827302.0,390580.0,1686860.0,nan,nan,nan,1085672.0,144333.0,3983.0
spmv_stride_deg8_dist1_l1d_ddr4_1x,spmv,stride,deg8_dist1,l1d,ddr4_1x,0.007047,7047357588.0,11279576.0,21163236.0,0.534113,1616571.0,4827422.0,530413.0,1726087.0,1459125.0,182317.0,33001.0,nan,nan,nan
spmv_stride_deg8_dist1_l1d_ddr4_2x,spmv,stride,deg8_dist1,l1d,ddr4_2x,0.006583,6583373037.0,11279576.0,19769889.0,0.571757,1613064.0,4827644.0,530439.0,1725846.0,1459621.0,182675.0,32667.0,nan,nan,nan
spmv_stride_deg8_dist1_l2_ddr4_1x,spmv,stride,deg8_dist1,l2,ddr4_1x,0.007306,7305767586.0,11279581.0,21939242.0,0.515222,2171739.0,4827517.0,337432.0,1687026.0,nan,nan,nan,1459837.0,192725.0,2890.0
spmv_stride_deg8_dist1_l2_ddr4_2x,spmv,stride,deg8_dist1,l2,ddr4_2x,0.006849,6849465012.0,11279581.0,20568964.0,0.549545,2177770.0,4827547.0,337485.0,1686969.0,nan,nan,nan,1459813.0,192718.0,2908.0
spmv_stride_deg8_dist32_l1d_ddr4_1x,spmv,stride,deg8_dist32,l1d,ddr4_1x,0.007653,7652593746.0,11279581.0,22980762.0,0.491871,3167896.0,4825822.0,536717.0,1798097.0,686761.0,18.0,106653.0,nan,nan,nan
spmv_stride_deg8_dist32_l1d_ddr4_2x,spmv,stride,deg8_dist32,l1d,ddr4_2x,0.006851,6851381094.0,11279581.0,20574718.0,0.549391,3163367.0,4825863.0,536690.0,1798122.0,686832.0,18.0,106665.0,nan,nan,nan
spmv_stride_deg8_dist32_l2_ddr4_1x,spmv,stride,deg8_dist32,l2,ddr4_1x,0.007698,7697865096.0,11279576.0,23116712.0,0.488978,3171471.0,4826006.0,439563.0,1686600.0,nan,nan,nan,686312.0,95181.0,2591.0
spmv_stride_deg8_dist32_l2_ddr4_2x,spmv,stride,deg8_dist32,l2,ddr4_2x,0.006887,6886646127.0,11279581.0,20680619.0,0.546578,3165895.0,4826320.0,439545.0,1686650.0,nan,nan,nan,686312.0,95181.0,2590.0
spmv_stride_deg8_dist4_l1d_ddr4_1x,spmv,stride,deg8_dist4,l1d,ddr4_1x,0.00711,7110122427.0,11279581.0,21351719.0,0.529399,1851329.0,4827466.0,533354.0,1762255.0,1384229.0,137357.0,67939.0,nan,nan,nan
spmv_stride_deg8_dist4_l1d_ddr4_2x,spmv,stride,deg8_dist4,l1d,ddr4_2x,0.006665,6664931397.0,11279576.0,20014809.0,0.56476,1860008.0,4827618.0,533432.0,1763471.0,1384966.0,136232.0,69154.0,nan,nan,nan
spmv_stride_deg8_dist4_l2_ddr4_1x,spmv,stride,deg8_dist4,l2,ddr4_1x,0.007407,7407053199.0,11279581.0,22243403.0,0.508177,2277277.0,4827573.0,349812.0,1686951.0,nan,nan,nan,1385042.0,182215.0,3937.0
spmv_stride_deg8_dist4_l2_ddr4_2x,spmv,stride,deg8_dist4,l2,ddr4_2x,0.006911,6911093988.0,11279576.0,20754036.0,0.544644,2291557.0,4827945.0,349857.0,1687012.0,nan,nan,nan,1385042.0,182206.0,3946.0
spmv_stride_deg8_dist8_l1d_ddr4_1x,spmv,stride,deg8_dist8,l1d,ddr4_1x,0.007198,7198359435.0,11279581.0,21616695.0,0.522909,2172404.0,4827580.0,536967.0,1810469.0,1285496.0,74450.0,115535.0,nan,nan,nan
spmv_stride_deg8_dist8_l1d_ddr4_2x,spmv,stride,deg8_dist8,l1d,ddr4_2x,0.006732,6731794467.0,11279581.0,20215599.0,0.559151,2185200.0,4827772.0,537030.0,1811714.0,1285923.0,73393.0,116722.0,nan,nan,nan
spmv_stride_deg8_dist8_l2_ddr4_1x,spmv,stride,deg8_dist8,l2,ddr4_1x,0.007432,7432216677.0,11279581.0,22318969.0,0.506456,2405753.0,4827512.0,364447.0,1686935.0,nan,nan,nan,1285294.0,168918.0,4662.0
spmv_stride_deg8_dist8_l2_ddr4_2x,spmv,stride,deg8_dist8,l2,ddr4_2x,0.00692,6919964109.0,11279576.0,20780673.0,0.543946,2417907.0,4827854.0,364521.0,1686975.0,nan,nan,nan,1285294.0,168918.0,4664.0
