run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,imp_default_simSeconds,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,speedup_vs_imp_default,speedup_vs_stage1_best,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,pf_coverage_l1d
bfs_imp_stage2_s16_pt8_sth2_l1d_ddr4_1x,bfs,imp,s16_pt8_sth2,l1d,ddr4_1x,0.022637,22636982025.0,30729211.0,67978925.0,0.452041,5497933.0,11472007.0,2387155.0,6321946.0,5212597.0,440317.0,2593668.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.033396651499757,1.0003092282546273,0.479247702690558,0.3775981319675935,5212597.0,440317.0,2593668.0,0.08447171342806667,0.4975769275852325,0.08008773479051128
bfs_imp_stage2_s16_pt8_sth2_l1d_ddr4_2x,bfs,imp,s16_pt8_sth2,l1d,ddr4_2x,0.019612,19612180854.0,30729211.0,58895438.0,0.521759,5371872.0,11384763.0,2443183.0,6412706.0,5347276.0,454488.0,2682826.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0568529471751988,1.0002549459514583,0.4718475035448696,0.3809909576394115,5347276.0,454488.0,2682826.0,0.08499430364170467,0.5017182580439087,0.08460514323498401
bfs_imp_stage2_s16_pt8_sth2_l2_ddr4_1x,bfs,imp,s16_pt8_sth2,l2,ddr4_1x,0.025511,25511467662.0,30729211.0,76611014.0,0.401107,6758764.0,11472868.0,1336374.0,3528819.0,,,,1841231.0,350893.0,810258.0,0.02562,sdist16,0.025506,1.0044695365796283,1.0042726666927992,0.9998040061150093,0.5891084949290797,0.3787029031525845,1841231.0,350893.0,810258.0,0.190575218427237,0.44006319685036804,0.05191674098992064
bfs_imp_stage2_s16_pt8_sth2_l2_ddr4_2x,bfs,imp,s16_pt8_sth2,l2,ddr4_2x,0.021377,21376526076.0,30729211.0,64193772.0,0.478695,6692249.0,11396553.0,1329471.0,3529098.0,,,,1915207.0,366251.0,852083.0,0.022034,sdist16,0.021395,1.02986679130638,1.0307339664124995,1.0008420264770548,0.5872169418244271,0.37671694013597806,1915207.0,366251.0,852083.0,0.19123311474947616,0.44490386678828975,0.054727640887241344
bfs_imp_stage2_s16_pt8_sth8_l1d_ddr4_1x,bfs,imp,s16_pt8_sth8,l1d,ddr4_1x,0.022641,22641114555.0,30729211.0,67991335.0,0.451958,5496937.0,11474719.0,2386347.0,6328055.0,5216982.0,441350.0,2599739.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.033214080650148,1.000132502981317,0.47904763506627046,0.3771059195914068,5216982.0,441350.0,2599739.0,0.0845987201029254,0.4983224017257487,0.0802901688704091
bfs_imp_stage2_s16_pt8_sth8_l1d_ddr4_2x,bfs,imp,s16_pt8_sth8,l1d,ddr4_2x,0.019608,19608341364.0,30729211.0,58883908.0,0.521862,5369239.0,11382170.0,2443558.0,6413705.0,5346093.0,455370.0,2683458.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0570685434516522,1.0004589963280293,0.47172366956388806,0.3809900829551718,5346093.0,455370.0,2683458.0,0.08517809173914483,0.5019474969851815,0.08481090150764382
bfs_imp_stage2_s16_pt8_sth8_l2_ddr4_1x,bfs,imp,s16_pt8_sth8,l2,ddr4_1x,0.025505,25505128008.0,30729211.0,76591976.0,0.401207,6760531.0,11475077.0,1335441.0,3528847.0,,,,1839532.0,351612.0,809055.0,0.02562,sdist16,0.025506,1.0044695365796283,1.0045089198196433,1.0000392079984317,0.5891490749909565,0.37843550598821657,1839532.0,351612.0,809055.0,0.1911420948371651,0.43981567050749865,0.05200952410394982
bfs_imp_stage2_s16_pt8_sth8_l2_ddr4_2x,bfs,imp,s16_pt8_sth8,l2,ddr4_2x,0.021381,21380834430.0,30729211.0,64206710.0,0.478599,6693704.0,11398836.0,1329362.0,3529119.0,,,,1911316.0,366021.0,850260.0,0.022034,sdist16,0.021395,1.02986679130638,1.0305411346522615,1.0006547869603855,0.5872269765088295,0.3766838125889209,1911316.0,366021.0,850260.0,0.1915020854740922,0.4448557956926013,0.05468138417832638
bfs_imp_stage2_s16_sth2_l1d_ddr4_1x,bfs,imp,s16_sth2,l1d,ddr4_1x,0.022635,22634973369.0,30729211.0,67972893.0,0.452081,5501676.0,11472491.0,2388423.0,6323158.0,5216034.0,439733.0,2594898.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0334879611221561,1.0003976143141153,0.4795537429491119,0.3777262880351875,5216034.0,439733.0,2594898.0,0.08430409004235785,0.4974848706891098,0.07992709857868766
bfs_imp_stage2_s16_sth2_l1d_ddr4_2x,bfs,imp,s16_sth2,l1d,ddr4_2x,0.019611,19610929107.0,30729211.0,58891679.0,0.521793,5374334.0,11381679.0,2444855.0,6417484.0,5354997.0,454997.0,2687429.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.056906837999082,1.0003059507419305,0.4721916687335849,0.38096783723964095,5354997.0,454997.0,2687429.0,0.08496680763780073,0.5018544361462761,0.0846610947514613
bfs_imp_stage2_s16_sth2_l2_ddr4_1x,bfs,imp,s16_sth2,l2,ddr4_1x,0.025508,25507885914.0,30729211.0,76600258.0,0.401164,6758291.0,11473082.0,1336217.0,3528833.0,,,,1842437.0,351214.0,810728.0,0.02562,sdist16,0.025506,1.0044695365796283,1.004390779363337,0.9999215932256548,0.5890562797337281,0.37865691008897273,1842437.0,351214.0,810728.0,0.19062469978620708,0.4400302425537481,0.05196787175929536
bfs_imp_stage2_s16_sth2_l2_ddr4_2x,bfs,imp,s16_sth2,l2,ddr4_2x,0.021395,21395128788.0,30729211.0,64249636.0,0.478279,6692730.0,11400170.0,1329785.0,3529210.0,,,,1916117.0,366278.0,852497.0,0.022034,sdist16,0.021395,1.02986679130638,1.02986679130638,1.0,0.5870728243526193,0.37679395672119254,1916117.0,366278.0,852497.0,0.19115638554430653,0.4449086355373915,0.054727741893069046
bfs_imp_stage2_s16_sth8_l1d_ddr4_1x,bfs,imp,s16_sth8,l1d,ddr4_1x,0.022635,22635299043.0,30729211.0,67973871.0,0.452074,5497076.0,11469485.0,2386651.0,6325372.0,5222776.0,440969.0,2596783.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0334879611221561,1.0003976143141153,0.47927836341387603,0.37731393505393834,5222776.0,440969.0,2596783.0,0.08443191896416771,0.4972035944103289,0.08021882906476098
bfs_imp_stage2_s16_sth8_l1d_ddr4_2x,bfs,imp,s16_sth8,l1d,ddr4_2x,0.019613,19612632735.0,30729211.0,58896795.0,0.521747,5369762.0,11385059.0,2444096.0,6414533.0,5352001.0,455097.0,2684610.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0567990618467344,1.0002039463621069,0.47164990537159274,0.381024776082686,5352001.0,455097.0,2684610.0,0.08503305586078927,0.5016086506710294,0.08475180091780604
bfs_imp_stage2_s16_sth8_l2_ddr4_1x,bfs,imp,s16_sth8,l2,ddr4_1x,0.025511,25511202927.0,30729211.0,76610219.0,0.401112,6758269.0,11470455.0,1335725.0,3528830.0,,,,1839800.0,351262.0,809434.0,0.02562,sdist16,0.025506,1.0044695365796283,1.0042726666927992,0.9998040061150093,0.5891892693009998,0.3785178090188533,1839800.0,351262.0,809434.0,0.19092401347972607,0.4399576040874008,0.05197514333921896
bfs_imp_stage2_s16_sth8_l2_ddr4_2x,bfs,imp,s16_sth8,l2,ddr4_2x,0.021381,21381285978.0,30729211.0,64208066.0,0.478589,6693814.0,11398816.0,1329401.0,3529139.0,,,,1911735.0,366024.0,850382.0,0.022034,sdist16,0.021395,1.02986679130638,1.0305411346522615,1.0006547869603855,0.5872376569636706,0.3766927287363858,1911735.0,366024.0,850382.0,0.1914616827123006,0.44482211185127646,0.054680933769596825
bfs_imp_stage2_s2_l1d_ddr4_1x,bfs,imp,s2,l1d,ddr4_1x,0.024156,24155886933.0,30729211.0,72540201.0,0.423617,6755365.0,11529760.0,1928634.0,5433207.0,4548979.0,194551.0,1766208.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,0.9684136446431528,0.9374068554396423,0.5859068185287465,0.354971566516792,4548979.0,194551.0,1766208.0,0.0427680585027981,0.388264707311245,0.02879948011691448
bfs_imp_stage2_s2_l1d_ddr4_2x,bfs,imp,s2,l1d,ddr4_2x,0.021552,21552492267.0,30729211.0,64722199.0,0.474787,6587143.0,11426245.0,1929813.0,5434178.0,4473156.0,201698.0,1766786.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,0.9617204899777282,0.9102171492204899,0.5764923647269947,0.3551250989570088,4473156.0,201698.0,1766786.0,0.04509075918657878,0.3949752702566152,0.030619951623943795
bfs_imp_stage2_s2_l2_ddr4_1x,bfs,imp,s2,l2,ddr4_1x,0.025941,25940758275.0,30729211.0,77900175.0,0.39447,7270230.0,11495059.0,1385780.0,3528921.0,,,,885485.0,183571.0,294030.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9876257661616746,0.9832311784433908,0.6324656532863381,0.39269227052688344,885485.0,183571.0,294030.0,0.20731124750842758,0.3320553143192714,0.02524968260976613
bfs_imp_stage2_s2_l2_ddr4_2x,bfs,imp,s2,l2,ddr4_2x,0.022705,22705303968.0,30729211.0,68184096.0,0.450681,7130514.0,11405560.0,1384932.0,3528960.0,,,,886919.0,184508.0,294294.0,0.022034,sdist16,0.021395,1.02986679130638,0.9704470380973355,0.9423034573882405,0.6251787724583449,0.392447633297062,886919.0,184508.0,294294.0,0.20803252608186318,0.3318160959456275,0.02587583447700965
bfs_imp_stage2_s2_sth2_l1d_ddr4_1x,bfs,imp,s2_sth2,l1d,ddr4_1x,0.024165,24164762049.0,30729211.0,72566853.0,0.423461,6749820.0,11530814.0,1929832.0,5433794.0,4549338.0,194954.0,1766697.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,0.9680529691702877,0.9370577281191808,0.5853723770065149,0.3551536918771672,4549338.0,194954.0,1766697.0,0.04285326788205229,0.388341556507782,0.028882844283254962
bfs_imp_stage2_s2_sth2_l1d_ddr4_2x,bfs,imp,s2_sth2,l1d,ddr4_2x,0.021561,21560829255.0,30729211.0,64747235.0,0.474603,6584914.0,11426853.0,1929584.0,5432259.0,4470594.0,201947.0,1764896.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,0.9613190482816195,0.9098372060665089,0.5762666238902346,0.35520839488691536,4470594.0,201947.0,1764896.0,0.04517229701466964,0.3947788593641024,0.030668130214001277
bfs_imp_stage2_s2_sth2_l2_ddr4_1x,bfs,imp,s2_sth2,l2,ddr4_1x,0.025932,25931974068.0,30729211.0,77873796.0,0.394603,7268807.0,11495463.0,1385410.0,3528941.0,,,,884795.0,183918.0,294036.0,0.02562,sdist16,0.025506,1.0044695365796283,0.987968533086534,0.9835724201758446,0.6323196377562174,0.39258519765561395,884795.0,183918.0,294036.0,0.20786509869517797,0.3323210461180273,0.02530236392299314
bfs_imp_stage2_s2_sth2_l2_ddr4_2x,bfs,imp,s2_sth2,l2,ddr4_2x,0.022708,22707662940.0,30729211.0,68191180.0,0.450634,7132984.0,11407237.0,1385062.0,3528982.0,,,,887359.0,184394.0,294219.0,0.022034,sdist16,0.021395,1.02986679130638,0.9703188303681523,0.9421789677646645,0.6253033929250352,0.39248202456119075,887359.0,184394.0,294219.0,0.20780090132629522,0.33156704332744696,0.02585089213714765
bfs_imp_stage2_s2_sth8_l1d_ddr4_1x,bfs,imp,s2_sth8,l1d,ddr4_1x,0.024157,24157346805.0,30729211.0,72544585.0,0.423591,6752750.0,11528922.0,1929548.0,5432914.0,4549495.0,194453.0,1765966.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,0.9683735563190793,0.9373680506685432,0.5857225853379874,0.3551589441688199,4549495.0,194453.0,1765966.0,0.04274166693226391,0.388167477928869,0.028796120099218836
bfs_imp_stage2_s2_sth8_l1d_ddr4_2x,bfs,imp,s2_sth8,l1d,ddr4_2x,0.021558,21557521899.0,30729211.0,64737303.0,0.474676,6588572.0,11427668.0,1928773.0,5432996.0,4471888.0,201784.0,1765712.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,0.9614528249373782,0.9099638185360422,0.5765456259317299,0.35501093687534463,4471888.0,201784.0,1765712.0,0.04512277588347472,0.3948470981384149,0.030626363345501877
bfs_imp_stage2_s2_sth8_l2_ddr4_1x,bfs,imp,s2_sth8,l2,ddr4_1x,0.025938,25937537832.0,30729211.0,77890504.0,0.394519,7272850.0,11497578.0,1385973.0,3528914.0,,,,885475.0,183347.0,293961.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9877399953735833,0.9833448993754338,0.6325549607056373,0.3927477405230051,885475.0,183347.0,293961.0,0.20706061718286795,0.3319811400660662,0.025209787084842943
bfs_imp_stage2_s2_sth8_l2_ddr4_2x,bfs,imp,s2_sth8,l2,ddr4_2x,0.022711,22710799800.0,30729211.0,68200600.0,0.450571,7132969.0,11406106.0,1385148.0,3528980.0,,,,887045.0,184271.0,293901.0,0.022034,sdist16,0.021395,1.02986679130638,0.9701906565100613,0.9420545110298975,0.6253640813087306,0.3925066166427693,887045.0,184271.0,293901.0,0.20773579694378527,0.33132591920364807,0.025833702627895902
bfs_imp_stage2_s8_dist32_addr8_l1d_ddr4_1x,bfs,imp,s8_dist32_addr8,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_dist32_addr8_l1d_ddr4_2x,bfs,imp,s8_dist32_addr8,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_dist32_addr8_l2_ddr4_1x,bfs,imp,s8_dist32_addr8,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_dist32_addr8_l2_ddr4_2x,bfs,imp,s8_dist32_addr8,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_dist8_addr8_l1d_ddr4_1x,bfs,imp,s8_dist8_addr8,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_dist8_addr8_l1d_ddr4_2x,bfs,imp,s8_dist8_addr8,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_dist8_addr8_l2_ddr4_1x,bfs,imp,s8_dist8_addr8,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,bfs,imp,s8_dist8_addr8,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,bfs,imp,s8_ipd16_addr16,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,bfs,imp,s8_ipd16_addr16,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_ipd16_addr16_l2_ddr4_1x,bfs,imp,s8_ipd16_addr16,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,bfs,imp,s8_ipd16_addr16,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,bfs,imp,s8_ipd16_pt32,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,bfs,imp,s8_ipd16_pt32,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_ipd16_pt32_l2_ddr4_1x,bfs,imp,s8_ipd16_pt32,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_ipd16_pt32_l2_ddr4_2x,bfs,imp,s8_ipd16_pt32,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_ipd8_addr8_l1d_ddr4_1x,bfs,imp,s8_ipd8_addr8,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,bfs,imp,s8_ipd8_addr8,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_ipd8_addr8_l2_ddr4_1x,bfs,imp,s8_ipd8_addr8,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_ipd8_addr8_l2_ddr4_2x,bfs,imp,s8_ipd8_addr8,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_l1d_ddr4_1x,bfs,imp,s8,l1d,ddr4_1x,0.022859,22859318466.0,30729211.0,68646602.0,0.447644,5763687.0,11494089.0,2241663.0,6196945.0,5157984.0,403198.0,2480070.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0233606019510915,0.9905945141957216,0.501447918142969,0.36173679127376474,5157984.0,403198.0,2480070.0,0.07816968800213417,0.4808215768020994,0.06995487437121412
bfs_imp_stage2_s8_l1d_ddr4_2x,bfs,imp,s8,l1d,ddr4_2x,0.020049,20049487443.0,30729211.0,60208671.0,0.510379,5621790.0,11403292.0,2289053.0,6257577.0,5230504.0,416196.0,2540129.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0338171479874307,0.9784527906628758,0.4929971099573702,0.3658050072735821,5230504.0,416196.0,2540129.0,0.07957091706650067,0.48563752173786695,0.07403264796443837
bfs_imp_stage2_s8_l2_ddr4_1x,bfs,imp,s8,l2,ddr4_1x,0.025632,25631879130.0,30729211.0,76972610.0,0.399223,6894129.0,11476841.0,1335439.0,3529084.0,,,,1576449.0,315982.0,627778.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9995318352059925,0.9950842696629214,0.6006991819438816,0.3784095249645517,1576449.0,315982.0,627778.0,0.20043908810243782,0.398222841335178,0.04583349107624763
bfs_imp_stage2_s8_l2_ddr4_2x,bfs,imp,s8,l2,ddr4_2x,0.021718,21718321605.0,30729211.0,65220185.0,0.471162,6810078.0,11402903.0,1330301.0,3529295.0,,,,1620036.0,325093.0,650691.0,0.022034,sdist16,0.021395,1.02986679130638,1.014550142738742,0.9851275439727415,0.5972231807987843,0.3769310868034551,1620036.0,325093.0,650691.0,0.20067023201953538,0.4016521855069887,0.04773704500888242
bfs_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,bfs,imp,s8_pt8_sth2,l1d,ddr4_1x,0.022841,22841083386.0,30729211.0,68591842.0,0.448001,5759421.0,11493193.0,2242017.0,6193354.0,5155890.0,403565.0,2476489.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0241670679917692,0.991375158705836,0.5011158343899733,0.36200368976163805,5155890.0,403565.0,2476489.0,0.0782726163669124,0.48032231098801564,0.07007041159172077
bfs_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,bfs,imp,s8_pt8_sth2,l1d,ddr4_2x,0.020042,20042466804.0,30729211.0,60187588.0,0.510558,5623887.0,11401489.0,2290115.0,6259958.0,5232922.0,415771.0,2542598.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0341782257259753,0.9787945314838837,0.493258994505016,0.36583552158017674,5232922.0,415771.0,2542598.0,0.07945293279739311,0.4858849415297992,0.07392947262276073
bfs_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,bfs,imp,s8_pt8_sth2,l2,ddr4_1x,0.025624,25623883134.0,30729211.0,76948598.0,0.399348,6894697.0,11477649.0,1335112.0,3529015.0,,,,1576615.0,316344.0,627844.0,0.02562,sdist16,0.025506,1.0044695365796283,0.9998438963471745,0.9953949422416485,0.6007063815943492,0.37832426328593105,1576615.0,316344.0,627844.0,0.20064758993159396,0.39822277474208984,0.04588221933465676
bfs_imp_stage2_s8_pt8_sth2_l2_ddr4_2x,bfs,imp,s8_pt8_sth2,l2,ddr4_2x,0.021719,21718598328.0,30729211.0,65221016.0,0.471156,6809346.0,11404707.0,1330075.0,3529303.0,,,,1619424.0,325158.0,650936.0,0.022034,sdist16,0.021395,1.02986679130638,1.0145034301763434,0.9850821861043327,0.5970645278304826,0.3768661970933071,1619424.0,325158.0,650936.0,0.20078620546564704,0.40195526310589447,0.0477517224121083
bfs_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,bfs,imp,s8_pt8_sth8,l1d,ddr4_1x,0.022835,22835118357.0,30729211.0,68573929.0,0.448118,5760410.0,11496519.0,2239185.0,6192751.0,5148645.0,403857.0,2476201.0,,,,0.023393,sdist16,0.022644,1.0330771948419006,1.0244361725421502,0.9916356470330633,0.5010568851319256,0.36158162987660897,5148645.0,403857.0,2476201.0,0.0784394729098627,0.4809422673344152,0.07010907209729864
bfs_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,bfs,imp,s8_pt8_sth8,l1d,ddr4_2x,0.020056,20055990267.0,30729211.0,60228199.0,0.510214,5624919.0,11405539.0,2289437.0,6255864.0,5222202.0,415265.0,2538349.0,,,,0.020727,sdist16,0.019617,1.0565835754702553,1.0334563222975668,0.9781112883925009,0.49317432521163623,0.36596655553893115,5222202.0,415265.0,2538349.0,0.07951913771240561,0.48606871201075713,0.07382595198259743
